issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-24,2026-02-24 08:00:00,2026-02-25 14:00:00,2026-02-25 20:00:00,30,1,0.1223,0.0836,0.1174,0.0,0.4514,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-25 15:00:00,2026-02-25 21:00:00,31,1,0.1445,0.1405,0.1457,0.0,0.6415,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-25 16:00:00,2026-02-25 22:00:00,32,1,0.2759,0.2353,0.2331,0.0625,0.8509,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-25 17:00:00,2026-02-25 23:00:00,33,1,0.5068,0.467,0.4879,0.2017,0.99,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-25 18:00:00,2026-02-26 00:00:00,34,2,0.6352,0.5861,0.6189,0.2696,0.99,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-25 19:00:00,2026-02-26 01:00:00,35,2,0.6662,0.6406,0.6751,0.3733,0.99,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-25 20:00:00,2026-02-26 02:00:00,36,2,0.6634,0.632,0.6678,0.3999,0.99,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-25 21:00:00,2026-02-26 03:00:00,37,2,0.6691,0.6492,0.6701,0.3711,0.99,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-25 22:00:00,2026-02-26 04:00:00,38,2,0.6875,0.6565,0.6542,0.5089,0.99,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-25 23:00:00,2026-02-26 05:00:00,39,2,0.64,0.6048,0.6277,0.3685,0.99,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-26 00:00:00,2026-02-26 06:00:00,40,2,0.5615,0.5522,0.5605,0.2992,0.99,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-26 01:00:00,2026-02-26 07:00:00,41,2,0.6533,0.6212,0.6422,0.2814,0.99,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-26 02:00:00,2026-02-26 08:00:00,42,2,0.5119,0.4845,0.5141,0.19,0.99,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-26 03:00:00,2026-02-26 09:00:00,43,2,0.4887,0.449,0.4918,0.1523,0.9704,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-26 04:00:00,2026-02-26 10:00:00,44,2,0.3287,0.3164,0.2689,0.0701,0.9608,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-26 05:00:00,2026-02-26 11:00:00,45,2,0.3512,0.3667,0.3717,0.0285,0.8634,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-26 06:00:00,2026-02-26 12:00:00,46,2,0.2115,0.2368,0.212,0.0035,0.6704,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-26 07:00:00,2026-02-26 13:00:00,47,2,0.169,0.1706,0.1693,0.0,0.6761,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-26 08:00:00,2026-02-26 14:00:00,48,2,0.1671,0.1745,0.1681,0.0039,0.7062,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-26 09:00:00,2026-02-26 15:00:00,49,2,0.3248,0.3462,0.3342,0.0976,0.853,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-26 10:00:00,2026-02-26 16:00:00,50,2,0.4314,0.4453,0.4393,0.1435,0.9687,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-26 11:00:00,2026-02-26 17:00:00,51,2,0.5132,0.4993,0.4841,0.169,0.9814,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-26 12:00:00,2026-02-26 18:00:00,52,2,0.5474,0.5538,0.5306,0.1875,0.9756,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-26 13:00:00,2026-02-26 19:00:00,53,2,0.6346,0.6095,0.6199,0.3554,0.99,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-26 14:00:00,2026-02-26 20:00:00,54,2,0.7534,0.7346,0.7368,0.5404,0.99,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-26 15:00:00,2026-02-26 21:00:00,55,2,0.8098,0.8323,0.8142,0.6888,0.99,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-26 16:00:00,2026-02-26 22:00:00,56,2,0.8443,0.8498,0.8563,0.7189,0.99,2026-02-24,ensemble-v1-20260131
2026-02-24,2026-02-24 08:00:00,2026-02-26 17:00:00,2026-02-26 23:00:00,57,2,0.8556,0.8459,0.8332,0.5469,0.99,2026-02-24,ensemble-v1-20260131
