issue_date,issue_time_utc,target_time_utc,target_time_local,horizon_h,lead_day,p_t1,p_t2,p_farm,p_farm_q10,p_farm_q90,ifs_run_time,model_version
2026-02-21,2026-02-21 08:00:00,2026-02-23 02:00:00,2026-02-23 08:00:00,42,2,0.0755,0.0711,0.0726,0.0,0.3188,2026-02-21,ensemble-v1-20260131
2026-02-21,2026-02-21 08:00:00,2026-02-23 03:00:00,2026-02-23 09:00:00,43,2,0.073,0.0571,0.0625,0.0,0.3653,2026-02-21,ensemble-v1-20260131
2026-02-21,2026-02-21 08:00:00,2026-02-23 04:00:00,2026-02-23 10:00:00,44,2,0.0476,0.0601,0.056,0.0,0.2856,2026-02-21,ensemble-v1-20260131
2026-02-21,2026-02-21 08:00:00,2026-02-23 05:00:00,2026-02-23 11:00:00,45,2,0.079,0.0721,0.0762,0.0,0.4092,2026-02-21,ensemble-v1-20260131
2026-02-21,2026-02-21 08:00:00,2026-02-23 06:00:00,2026-02-23 12:00:00,46,2,0.195,0.201,0.2087,0.0069,0.6364,2026-02-21,ensemble-v1-20260131
2026-02-21,2026-02-21 08:00:00,2026-02-23 07:00:00,2026-02-23 13:00:00,47,2,0.301,0.2802,0.2983,0.0171,0.8284,2026-02-21,ensemble-v1-20260131
2026-02-21,2026-02-21 08:00:00,2026-02-23 08:00:00,2026-02-23 14:00:00,48,2,0.4212,0.3886,0.4248,0.0917,0.9212,2026-02-21,ensemble-v1-20260131
2026-02-21,2026-02-21 08:00:00,2026-02-23 09:00:00,2026-02-23 15:00:00,49,2,0.5506,0.5188,0.5495,0.2872,0.9662,2026-02-21,ensemble-v1-20260131
2026-02-21,2026-02-21 08:00:00,2026-02-23 10:00:00,2026-02-23 16:00:00,50,2,0.6287,0.6236,0.6337,0.3869,0.9795,2026-02-21,ensemble-v1-20260131
2026-02-21,2026-02-21 08:00:00,2026-02-23 11:00:00,2026-02-23 17:00:00,51,2,0.6585,0.6679,0.6762,0.3693,0.9868,2026-02-21,ensemble-v1-20260131
2026-02-21,2026-02-21 08:00:00,2026-02-23 12:00:00,2026-02-23 18:00:00,52,2,0.6371,0.6374,0.6548,0.1967,0.9776,2026-02-21,ensemble-v1-20260131
2026-02-21,2026-02-21 08:00:00,2026-02-23 13:00:00,2026-02-23 19:00:00,53,2,0.7049,0.7345,0.7164,0.2437,0.99,2026-02-21,ensemble-v1-20260131
2026-02-21,2026-02-21 08:00:00,2026-02-23 14:00:00,2026-02-23 20:00:00,54,2,0.8028,0.8116,0.8023,0.3361,0.99,2026-02-21,ensemble-v1-20260131
2026-02-21,2026-02-21 08:00:00,2026-02-23 15:00:00,2026-02-23 21:00:00,55,2,0.8468,0.8358,0.852,0.4059,0.99,2026-02-21,ensemble-v1-20260131
2026-02-21,2026-02-21 08:00:00,2026-02-23 16:00:00,2026-02-23 22:00:00,56,2,0.8826,0.8675,0.8782,0.484,0.99,2026-02-21,ensemble-v1-20260131
2026-02-21,2026-02-21 08:00:00,2026-02-23 17:00:00,2026-02-23 23:00:00,57,2,0.839,0.8242,0.8255,0.3776,0.99,2026-02-21,ensemble-v1-20260131
